product_id,category,sales,rating,review_count,views,added_to_cart,wishlist_adds_product,product_availability
prod_446,snacks,1562,4.4,419,3929,225,169,Assam
prod_447,fruits,873,4.2,403,5914,140,103,Karnataka
prod_448,fruits,1313,3.8,250,4039,456,374,Jharkhand
prod_449,fruits,805,3.7,315,4174,183,311,Madhya Pradesh
prod_450,fruits,1242,3.8,273,4845,189,330,Gujarat
prod_451,fruits,786,4.8,159,850,456,173,Gujarat
prod_452,fruits,980,4.5,281,6482,457,157,Chhattisgarh
prod_453,fruits,1490,4.0,81,866,487,165,Andaman and Nicobar Islands
prod_454,fruits,570,4.4,338,652,279,71,Chhattisgarh
prod_455,fruits,304,4.6,470,2867,137,111,Delhi
prod_456,fruits,1488,4.2,347,3408,138,64,Madhya Pradesh
prod_457,vegetables,375,4.2,149,3011,417,399,Bihar
prod_458,vegetables,175,3.9,149,4452,156,166,Himachal Pradesh
prod_459,vegetables,1328,4.0,257,2139,434,186,Dadra & Nagar Haveli
prod_460,vegetables,1232,4.5,392,3044,352,66,Bihar
prod_461,vegetables,1143,4.1,131,5478,252,241,Karnataka
prod_462,vegetables,1809,3.8,104,7365,203,50,Daman & Diu
prod_463,vegetables,957,3.7,111,7329,276,301,Lakshadweep
prod_464,vegetables,1010,4.7,444,6175,242,88,Bihar
prod_465,grains,1799,4.5,429,5993,475,336,Kerala
prod_466,grains,1713,3.7,442,4020,485,128,Bihar
prod_467,grains,1386,5.0,123,4466,207,346,Haryana
prod_468,dairy,1844,4.6,385,1977,335,358,Haryana
prod_469,dairy,166,4.0,330,847,155,169,Bihar
prod_470,dairy,1275,4.8,450,2457,449,147,Arunachal Pradesh
prod_471,meat,738,4.1,220,3939,119,140,Madhya Pradesh
prod_472,meat,428,4.8,314,1698,490,203,Jammu & Kashmir
prod_473,beverages,168,4.8,88,6690,216,328,Bihar
prod_474,beverages,556,3.8,160,3644,418,191,Daman & Diu
prod_475,snacks,1935,4.9,201,7892,343,335,Madhya Pradesh
prod_476,snacks,338,4.0,76,3803,462,111,Assam
prod_477,fruits,827,4.9,217,5202,318,271,Goa
prod_478,fruits,1929,4.2,478,6404,495,378,Haryana
prod_479,fruits,1676,4.9,168,4220,440,352,Delhi
prod_480,fruits,849,3.5,237,538,187,120,Bihar
prod_481,fruits,1761,3.9,164,7283,173,161,Bihar
prod_482,fruits,1827,3.6,356,2565,424,341,Assam
prod_483,fruits,135,4.8,248,3572,491,333,Jammu & Kashmir
prod_484,fruits,1135,4.4,327,6407,129,195,Gujarat
prod_485,fruits,892,3.9,74,5009,379,366,Delhi
prod_486,fruits,1466,4.8,354,6185,208,129,Jammu & Kashmir
prod_487,vegetables,1169,3.6,84,4352,483,105,Chandigarh
prod_488,vegetables,273,4.7,470,1997,391,69,Lakshadweep
prod_489,vegetables,597,3.8,305,3457,152,59,Bihar
prod_490,vegetables,402,4.1,81,7362,331,250,Haryana
prod_491,vegetables,1415,3.6,481,4131,457,268,Madhya Pradesh
prod_492,vegetables,1967,4.9,470,6256,399,53,Karnataka
prod_493,vegetables,830,4.1,331,4394,228,333,Andhra Pradesh
prod_494,vegetables,677,4.9,366,1353,435,67,Assam
prod_495,grains,1017,4.9,393,3865,151,227,Kerala
prod_496,grains,154,4.8,278,6623,246,79,Andaman and Nicobar Islands
prod_497,grains,1533,4.4,433,5079,437,327,Daman & Diu
prod_498,dairy,1818,4.9,382,6988,267,95,Chandigarh
prod_499,dairy,1591,4.0,218,1463,367,252,Jammu & Kashmir
prod_500,dairy,828,4.7,462,6205,352,121,Andhra Pradesh
prod_501,meat,882,4.0,136,1773,365,288,Chhattisgarh
prod_502,meat,505,3.8,200,3479,447,295,Madhya Pradesh
prod_503,beverages,981,3.6,469,6674,219,356,Gujarat
prod_504,beverages,327,4.0,363,2781,125,56,Delhi
prod_505,snacks,1914,3.9,456,3344,470,50,Goa
prod_506,snacks,640,4.9,435,4581,226,263,Dadra & Nagar Haveli
prod_507,fruits,1682,3.7,276,3536,114,374,Haryana
prod_508,fruits,701,4.5,83,5626,491,139,Arunachal Pradesh
prod_509,fruits,727,3.9,169,4579,465,177,Haryana
prod_510,fruits,352,3.8,91,1888,321,270,Andaman and Nicobar Islands
prod_511,fruits,126,4.2,244,916,408,181,Chhattisgarh
prod_512,fruits,796,4.6,149,7426,193,252,Madhya Pradesh
prod_513,fruits,214,3.8,86,3761,279,108,Jharkhand
prod_514,fruits,532,4.2,223,1773,476,203,Arunachal Pradesh
prod_515,fruits,1165,3.7,138,2881,234,150,Kerala
prod_516,fruits,841,4.6,99,5135,365,231,Himachal Pradesh
prod_517,vegetables,1464,4.1,108,2729,409,395,Jammu & Kashmir
prod_518,vegetables,1256,3.9,325,606,284,337,Bihar
prod_519,vegetables,1498,4.0,382,2310,403,92,Lakshadweep
prod_520,vegetables,309,3.7,376,4044,298,162,Kerala
prod_521,vegetables,1616,5.0,151,4608,408,136,Jharkhand
prod_522,vegetables,108,3.7,235,5473,387,111,Madhya Pradesh
prod_523,vegetables,1702,4.2,392,4729,171,154,Andhra Pradesh
prod_524,vegetables,563,4.7,468,2019,252,92,Daman & Diu
prod_525,grains,1087,4.3,97,5493,498,63,Chandigarh
prod_526,grains,665,4.3,440,4094,231,124,Lakshadweep
prod_527,grains,1240,3.6,258,1359,365,331,Delhi
prod_528,dairy,596,3.9,419,1031,199,383,Andaman and Nicobar Islands
prod_529,dairy,846,4.9,445,892,256,392,Assam
prod_530,dairy,1384,4.2,353,1873,122,59,Madhya Pradesh
prod_531,meat,480,3.7,98,6292,120,255,Himachal Pradesh
prod_532,meat,352,3.9,414,6562,479,214,Dadra & Nagar Haveli
prod_533,beverages,120,3.7,149,4203,168,311,Chhattisgarh
prod_534,beverages,1059,4.6,54,1598,160,380,Assam
prod_535,snacks,369,4.0,99,6043,291,282,Chhattisgarh
prod_536,snacks,844,3.6,325,1691,275,344,Andaman and Nicobar Islands
prod_537,fruits,272,4.9,428,4291,384,218,Gujarat
prod_538,fruits,1445,4.8,75,3068,182,94,Andhra Pradesh
prod_539,fruits,1152,4.8,433,2073,108,238,Chhattisgarh
prod_540,fruits,1791,4.2,152,5685,369,297,Bihar
prod_541,fruits,1767,4.8,274,5753,306,247,Goa
prod_542,fruits,1887,4.3,468,548,415,354,Delhi
prod_543,fruits,1181,3.8,494,7876,178,340,Bihar
prod_544,fruits,1586,4.5,297,2985,140,291,Andhra Pradesh
prod_545,fruits,196,3.5,270,503,425,151,Lakshadweep
prod_546,fruits,1455,4.4,63,5747,127,393,Goa
prod_547,vegetables,1228,3.7,234,1058,429,262,Andaman and Nicobar Islands
prod_548,vegetables,112,4.7,270,3657,207,309,Andhra Pradesh
prod_549,vegetables,173,4.1,82,4966,347,340,Lakshadweep
prod_550,vegetables,1889,4.4,325,5208,281,164,Dadra & Nagar Haveli
prod_551,vegetables,1651,4.5,71,1576,120,202,Chhattisgarh
prod_552,vegetables,1538,4.7,404,2199,377,113,Madhya Pradesh
prod_553,vegetables,1508,4.4,459,3091,462,80,Gujarat
prod_554,vegetables,1817,4.0,423,4986,237,259,Delhi
prod_555,grains,1830,4.4,194,2631,224,165,Jammu & Kashmir
prod_556,grains,1010,4.0,202,1934,207,139,Bihar
prod_557,grains,848,4.3,476,6876,394,113,Goa
prod_558,dairy,1460,4.1,437,5633,198,192,Lakshadweep
prod_559,dairy,925,3.5,215,4055,285,346,Andhra Pradesh
prod_560,dairy,1540,3.8,493,5539,164,64,Chandigarh
prod_561,meat,583,4.1,214,1048,431,75,Andhra Pradesh
prod_562,meat,765,4.7,131,7370,378,150,Assam
prod_563,beverages,265,4.7,263,2290,238,367,Delhi
prod_564,beverages,1563,4.5,293,2366,325,290,Gujarat
prod_565,snacks,792,3.9,394,3277,315,202,Madhya Pradesh
prod_566,snacks,1639,4.8,229,5289,494,112,Gujarat
prod_567,fruits,133,4.1,497,1884,252,70,Dadra & Nagar Haveli
prod_568,fruits,1236,4.4,231,2908,185,321,Karnataka
prod_569,fruits,562,3.9,440,4568,289,188,Arunachal Pradesh
prod_570,fruits,666,4.3,119,2848,352,50,Himachal Pradesh
prod_571,fruits,1254,3.5,196,3018,132,135,Bihar
prod_572,fruits,1943,4.6,177,6417,338,111,Andhra Pradesh
prod_573,fruits,847,4.7,483,1854,361,387,Haryana
prod_574,fruits,1597,4.5,276,5982,235,114,Bihar
prod_575,fruits,1249,3.7,246,2463,418,227,Daman & Diu
prod_576,fruits,1522,4.7,287,2752,455,79,Jammu & Kashmir
prod_577,vegetables,1163,4.6,57,5213,330,253,Andhra Pradesh
prod_578,vegetables,686,3.9,403,577,414,292,Goa
prod_579,vegetables,641,3.9,60,1288,371,84,Dadra & Nagar Haveli
prod_580,vegetables,1482,4.7,283,2504,434,104,Jharkhand
prod_581,vegetables,1135,3.9,484,3775,115,66,Kerala
prod_582,vegetables,180,3.5,452,5577,246,203,Madhya Pradesh
prod_583,vegetables,1391,4.8,196,5591,141,341,Chhattisgarh
prod_584,vegetables,1899,3.5,212,5581,410,75,Lakshadweep
prod_585,grains,515,4.9,258,1421,195,282,Daman & Diu
prod_586,grains,1153,4.8,266,6449,228,277,Haryana
prod_587,grains,413,3.7,203,2720,344,130,Andhra Pradesh
prod_588,dairy,1955,4.8,262,7159,481,54,Lakshadweep
prod_589,dairy,472,4.2,296,4531,182,212,Madhya Pradesh
prod_590,dairy,1993,3.6,291,2894,369,397,Bihar
prod_591,meat,1002,3.8,464,5926,296,191,Assam
prod_592,meat,1113,4.2,54,2192,119,316,Goa
prod_593,beverages,1668,4.7,336,3558,499,110,Karnataka
prod_594,beverages,769,4.9,64,4256,492,304,Bihar
prod_595,snacks,597,3.6,65,6649,175,372,Goa
prod_596,snacks,718,4.5,162,6017,203,139,Chhattisgarh
prod_597,fruits,635,4.3,150,6872,270,286,Lakshadweep
prod_598,fruits,1849,4.6,185,1568,215,183,Bihar
prod_599,fruits,1880,4.3,481,7144,478,200,Kerala
prod_600,fruits,657,4.6,193,1498,426,334,Chandigarh
prod_601,fruits,1004,4.1,421,6893,113,161,Haryana
prod_602,fruits,1066,4.2,283,5526,163,54,Jammu & Kashmir
prod_603,fruits,479,3.9,479,3020,241,340,Chhattisgarh
prod_604,fruits,1553,3.7,234,6138,221,73,Chhattisgarh
prod_605,fruits,989,4.7,500,7621,272,309,Gujarat
prod_606,fruits,656,3.9,88,6421,344,214,Dadra & Nagar Haveli
prod_607,vegetables,880,3.6,134,1013,315,293,Karnataka
prod_608,vegetables,202,3.5,485,1361,243,340,Andaman and Nicobar Islands
prod_609,vegetables,1054,4.4,401,4287,193,150,Lakshadweep
prod_610,vegetables,962,4.8,174,4771,203,64,Andhra Pradesh
prod_611,vegetables,1821,4.2,112,6165,314,131,Madhya Pradesh
prod_612,vegetables,942,4.4,240,1069,182,121,Andhra Pradesh
prod_613,vegetables,1850,4.6,438,6228,300,224,Chhattisgarh
prod_614,vegetables,1103,4.7,243,3612,314,260,Delhi
prod_615,grains,204,4.9,444,7033,332,170,Dadra & Nagar Haveli
prod_616,grains,1356,4.0,266,2116,466,130,Himachal Pradesh
prod_617,grains,955,4.1,69,5011,176,52,Arunachal Pradesh
prod_618,dairy,792,4.7,470,2393,169,334,Kerala
prod_619,dairy,421,3.8,417,4869,168,95,Dadra & Nagar Haveli
prod_620,dairy,1047,4.0,122,7528,410,51,Madhya Pradesh
prod_621,meat,193,4.1,55,3704,387,380,Assam
prod_622,meat,1020,4.1,302,2117,171,90,Bihar
prod_623,beverages,1703,3.7,259,4395,340,56,Jammu & Kashmir
prod_624,beverages,788,3.7,74,7858,486,374,Lakshadweep
prod_625,snacks,284,3.6,435,5624,359,226,Chhattisgarh
prod_626,snacks,1406,4.1,284,7006,382,99,Andaman and Nicobar Islands
prod_627,fruits,432,4.8,165,7208,486,342,Andaman and Nicobar Islands
prod_628,fruits,171,3.9,286,3061,271,55,Chhattisgarh
prod_629,fruits,1929,3.6,209,6207,189,201,Dadra & Nagar Haveli
prod_630,fruits,597,3.7,99,7990,493,288,Andhra Pradesh
prod_631,fruits,1996,4.3,156,5404,216,364,Jammu & Kashmir
prod_632,fruits,549,4.4,160,6652,387,292,Gujarat
prod_633,fruits,858,4.9,312,6415,145,319,Himachal Pradesh
prod_634,fruits,1859,3.6,147,744,323,168,Lakshadweep
prod_635,fruits,847,3.6,459,6615,185,118,Lakshadweep
prod_636,fruits,1021,5.0,335,2366,437,345,Lakshadweep
prod_637,vegetables,598,4.0,157,3449,188,100,Goa
prod_638,vegetables,1346,3.7,100,3871,435,286,Chandigarh
prod_639,vegetables,675,4.5,442,5427,432,360,Madhya Pradesh
prod_640,vegetables,545,4.0,258,4032,256,348,Madhya Pradesh
prod_641,vegetables,516,4.0,109,5495,244,82,Karnataka
prod_642,vegetables,867,3.8,312,2906,478,241,Daman & Diu
prod_643,vegetables,373,3.6,181,4338,126,375,Daman & Diu
prod_644,vegetables,498,4.0,114,6826,239,335,Assam
prod_645,grains,604,4.6,267,7446,202,93,Bihar
prod_646,grains,555,3.7,439,5720,431,59,Jharkhand
prod_647,grains,1520,4.1,63,7471,143,148,Lakshadweep
prod_648,dairy,536,4.5,463,4285,484,114,Kerala
prod_649,dairy,858,4.3,105,5408,197,176,Kerala
prod_650,dairy,1982,4.1,391,1530,499,246,Arunachal Pradesh
prod_651,meat,270,3.8,478,2554,453,220,Dadra & Nagar Haveli
prod_652,meat,406,3.8,489,7940,157,139,Delhi
prod_653,beverages,1251,4.0,255,3962,306,83,Bihar
prod_654,beverages,1503,4.2,361,5244,500,372,Chhattisgarh
prod_655,snacks,1475,4.9,98,876,102,73,Chandigarh
prod_656,snacks,299,4.9,259,4431,410,251,Dadra & Nagar Haveli
prod_657,fruits,1558,3.6,64,6731,243,317,Himachal Pradesh
prod_658,fruits,748,4.9,368,1864,471,116,Delhi
prod_659,fruits,480,4.8,463,7707,248,249,Kerala
prod_660,fruits,606,3.8,235,3869,168,112,Kerala
prod_661,fruits,1345,4.4,316,2484,104,130,Dadra & Nagar Haveli
prod_662,fruits,1065,5.0,482,3840,269,281,Madhya Pradesh
prod_663,fruits,169,4.8,365,3143,422,384,Dadra & Nagar Haveli
prod_664,fruits,1461,3.5,484,1190,178,333,Delhi
prod_665,fruits,146,3.8,109,3114,440,99,Assam
prod_666,fruits,1649,4.2,249,6855,262,171,Andhra Pradesh
prod_667,vegetables,1981,4.7,91,5843,233,306,Lakshadweep
prod_668,vegetables,949,3.8,444,2633,211,163,Arunachal Pradesh
prod_669,vegetables,926,3.6,288,787,319,372,Bihar
prod_670,vegetables,1721,4.3,306,6200,132,346,Delhi
prod_671,vegetables,804,4.2,476,5765,329,82,Chhattisgarh
prod_672,vegetables,1742,4.7,304,3367,447,400,Chhattisgarh
prod_673,vegetables,1101,3.7,214,3267,129,358,Dadra & Nagar Haveli
prod_674,vegetables,588,4.4,412,1076,339,192,Haryana
prod_675,grains,1154,4.2,132,3911,268,149,Delhi
prod_676,grains,1126,4.8,257,5258,114,56,Haryana
prod_677,grains,865,4.1,398,5533,497,359,Goa
prod_678,dairy,484,4.2,66,4195,429,222,Delhi
prod_679,dairy,1568,4.2,477,4847,401,189,Arunachal Pradesh
prod_680,dairy,201,4.6,129,3110,106,317,Goa
prod_681,meat,1472,4.8,158,6611,461,73,Karnataka
prod_682,meat,1311,3.8,272,7956,448,161,Gujarat
prod_683,beverages,1981,4.1,312,5832,404,172,Haryana
prod_684,beverages,1975,4.1,244,3249,208,314,Daman & Diu
prod_685,snacks,674,4.3,467,2096,117,91,Chhattisgarh
prod_686,snacks,1380,4.0,324,7540,262,193,Arunachal Pradesh
prod_687,fruits,1999,3.9,281,4625,463,234,Jammu & Kashmir
prod_688,fruits,1740,3.7,215,1093,439,241,Bihar
prod_689,fruits,1039,4.1,374,1074,341,216,Jammu & Kashmir
prod_690,fruits,299,4.6,128,5685,193,155,Jharkhand
prod_691,fruits,1972,3.9,439,3621,286,367,Andaman and Nicobar Islands
prod_692,fruits,1646,4.3,116,3456,229,198,Andhra Pradesh
prod_693,fruits,1807,4.0,326,1634,364,194,Andaman and Nicobar Islands
prod_694,fruits,444,4.0,269,2709,212,334,Himachal Pradesh
prod_695,fruits,1043,4.6,389,6562,448,51,Arunachal Pradesh
prod_696,fruits,731,4.1,348,5883,105,71,Chhattisgarh
prod_697,vegetables,532,4.5,141,3242,390,50,Himachal Pradesh
prod_698,vegetables,2000,4.7,318,4114,153,399,Chhattisgarh
prod_699,vegetables,1933,4.7,102,6703,321,354,Dadra & Nagar Haveli
prod_700,vegetables,474,4.4,415,3520,178,201,Arunachal Pradesh
prod_701,vegetables,1046,4.7,284,4362,495,112,Lakshadweep
prod_702,vegetables,205,4.8,52,7779,471,388,Bihar
prod_703,vegetables,1093,3.8,130,1427,152,77,Dadra & Nagar Haveli
prod_704,vegetables,310,4.5,133,5036,101,268,Lakshadweep
prod_705,grains,1733,3.8,256,6534,400,296,Daman & Diu
prod_706,grains,946,4.5,183,6748,308,144,Andhra Pradesh
prod_707,grains,1657,3.7,398,2942,261,147,Madhya Pradesh
prod_708,dairy,1140,4.4,134,6570,283,183,Delhi
prod_709,dairy,1775,3.6,409,7167,329,196,Lakshadweep
prod_710,dairy,404,3.6,192,7812,374,378,Jammu & Kashmir
prod_711,meat,1995,4.7,121,7658,200,315,Haryana
prod_712,meat,1697,3.6,343,3879,175,332,Daman & Diu
prod_713,beverages,1547,4.2,206,2867,116,144,Haryana
prod_714,beverages,1177,3.7,141,7253,117,92,Jammu & Kashmir
prod_715,snacks,1672,4.0,54,1265,292,264,Arunachal Pradesh
prod_716,snacks,1441,4.4,96,3228,363,133,Jammu & Kashmir
prod_717,fruits,1472,4.7,460,4644,205,105,Haryana
prod_718,fruits,1760,4.4,487,6445,238,115,Himachal Pradesh
prod_719,fruits,1532,3.9,379,2558,191,82,Andhra Pradesh
prod_720,fruits,173,3.8,172,4739,280,67,Karnataka
prod_721,fruits,1281,3.6,249,5889,194,106,Bihar
prod_722,fruits,1357,4.6,56,6029,274,259,Lakshadweep
prod_723,fruits,905,4.4,414,5206,176,317,Dadra & Nagar Haveli
prod_724,fruits,434,3.5,309,4990,302,60,Karnataka
prod_725,fruits,732,4.6,115,5155,279,60,Chhattisgarh
prod_726,fruits,1256,4.7,56,7251,485,288,Chhattisgarh
prod_727,vegetables,1475,4.5,384,3914,428,329,Bihar
prod_728,vegetables,849,3.6,468,1720,353,250,Madhya Pradesh
prod_729,vegetables,1946,4.8,221,1870,304,79,Bihar
prod_730,vegetables,413,4.0,105,4388,131,272,Jharkhand
prod_731,vegetables,794,4.6,240,5271,183,301,Goa
prod_732,vegetables,1061,3.7,276,3104,118,351,Assam
prod_733,vegetables,941,4.7,156,5093,476,272,Dadra & Nagar Haveli
prod_734,vegetables,701,4.6,236,7618,138,148,Himachal Pradesh
prod_735,grains,352,4.3,334,2771,107,231,Jammu & Kashmir
prod_736,grains,1819,3.9,283,3463,408,146,Goa
prod_737,grains,1690,4.1,462,7881,360,151,Haryana
prod_738,dairy,1697,3.9,425,1547,429,368,Bihar
prod_739,dairy,673,3.7,332,533,159,194,Jharkhand
prod_740,dairy,536,3.7,372,4265,314,145,Lakshadweep
prod_741,meat,1252,5.0,313,604,452,306,Jharkhand
prod_742,meat,487,4.2,352,4029,490,316,Jammu & Kashmir
prod_743,beverages,423,3.6,449,4661,419,228,Chhattisgarh
prod_744,beverages,1331,4.4,357,2651,186,290,Arunachal Pradesh
prod_745,snacks,1022,3.7,50,1284,145,93,Assam
prod_746,snacks,741,5.0,443,3471,188,218,Gujarat
prod_747,fruits,1224,3.6,331,5661,165,154,Chhattisgarh
prod_748,fruits,1118,4.3,228,3142,279,221,Kerala
prod_749,fruits,1065,4.4,205,3587,208,302,Andaman and Nicobar Islands
prod_750,fruits,314,4.2,187,7555,372,240,Bihar
prod_751,fruits,1317,3.8,194,7237,244,297,Kerala
prod_752,fruits,1568,4.4,64,5356,111,326,Bihar
prod_753,fruits,423,4.9,444,7955,315,86,Daman & Diu
prod_754,fruits,893,3.9,367,5952,408,75,Arunachal Pradesh
prod_755,fruits,1239,4.9,167,1468,336,366,Himachal Pradesh
prod_756,fruits,265,5.0,181,3950,188,117,Karnataka
prod_757,vegetables,1160,4.8,227,6605,129,255,Madhya Pradesh
prod_758,vegetables,681,4.5,337,4750,422,341,Andhra Pradesh
prod_759,vegetables,1524,4.9,340,3204,412,397,Chhattisgarh
prod_760,vegetables,596,4.4,386,5342,276,395,Goa
prod_761,vegetables,653,4.9,498,6284,227,79,Madhya Pradesh
prod_762,vegetables,889,3.7,76,7151,192,259,Arunachal Pradesh
prod_763,vegetables,501,5.0,369,6479,495,62,Himachal Pradesh
prod_764,vegetables,612,4.7,360,3243,262,132,Jammu & Kashmir
prod_765,grains,1094,3.5,55,3631,118,147,Assam
prod_766,grains,997,3.6,296,7454,500,126,Chhattisgarh
prod_767,grains,876,3.5,478,894,301,240,Karnataka
prod_768,dairy,814,4.0,94,3183,114,192,Goa
prod_769,dairy,1105,4.7,74,7089,433,264,Bihar
prod_770,dairy,741,4.9,414,2673,440,53,Himachal Pradesh
prod_771,meat,1646,4.8,333,1572,418,110,Madhya Pradesh
prod_772,meat,1363,3.7,364,924,233,107,Andaman and Nicobar Islands
prod_773,beverages,356,4.9,187,7283,182,351,Bihar
prod_774,beverages,444,3.6,480,5316,329,103,Karnataka
prod_775,snacks,1502,3.6,445,5485,443,376,Andaman and Nicobar Islands
prod_776,snacks,1884,4.9,175,5778,380,108,Kerala
prod_777,fruits,670,4.0,105,1513,251,51,Kerala
prod_778,fruits,229,4.5,270,5105,295,162,Kerala
prod_779,fruits,556,4.0,428,5840,292,138,Andhra Pradesh
prod_780,fruits,394,4.0,282,4891,277,367,Gujarat
prod_781,fruits,1031,4.8,199,3863,458,370,Himachal Pradesh
prod_782,fruits,503,3.8,460,2476,138,240,Madhya Pradesh
prod_783,fruits,1885,3.9,286,3903,156,174,Madhya Pradesh
prod_784,fruits,313,3.8,363,5499,454,118,Jammu & Kashmir
prod_785,fruits,1060,4.2,215,6648,183,344,Himachal Pradesh
prod_786,fruits,631,3.8,382,2069,489,197,Dadra & Nagar Haveli
prod_787,vegetables,1078,4.5,232,5461,144,286,Himachal Pradesh
prod_788,vegetables,874,4.1,56,5418,123,205,Chhattisgarh
prod_789,vegetables,1693,4.9,297,6283,124,331,Andhra Pradesh
prod_790,vegetables,251,3.7,186,3508,418,182,Karnataka
prod_791,vegetables,337,4.7,164,2653,396,329,Assam
prod_792,vegetables,961,4.8,242,5940,153,336,Himachal Pradesh
prod_793,vegetables,1985,4.3,195,5848,226,166,Karnataka
prod_794,vegetables,457,4.0,490,7324,343,198,Delhi
prod_795,grains,1046,4.0,464,6179,391,229,Karnataka
prod_796,grains,1587,4.5,269,5580,192,259,Madhya Pradesh
prod_797,grains,1648,4.1,434,7754,310,283,Chandigarh
prod_798,dairy,240,4.9,437,794,455,176,Himachal Pradesh
prod_799,dairy,1231,4.0,428,957,382,114,Gujarat
prod_800,dairy,1506,5.0,324,5859,355,354,Karnataka
prod_801,meat,771,3.6,429,4557,132,104,Kerala
prod_802,meat,1841,4.5,301,5551,427,316,Haryana
prod_803,beverages,1756,3.8,95,5824,381,238,Bihar
prod_804,beverages,769,4.7,180,3511,173,107,Daman & Diu
prod_805,snacks,1575,3.9,462,5393,361,234,Dadra & Nagar Haveli
prod_806,snacks,1785,4.1,60,7463,282,259,Jammu & Kashmir
prod_807,fruits,1381,4.2,99,2719,111,242,Chandigarh
prod_808,fruits,1908,4.6,263,611,257,337,Jharkhand
prod_809,fruits,1921,3.9,437,1661,246,281,Himachal Pradesh
prod_810,fruits,709,4.6,252,6849,333,180,Assam
prod_811,fruits,1953,4.9,271,7982,165,312,Kerala
prod_812,fruits,678,4.5,173,7207,173,376,Bihar
prod_813,fruits,657,4.3,91,4424,252,206,Arunachal Pradesh
prod_814,fruits,1316,4.6,267,4976,213,276,Himachal Pradesh
prod_815,fruits,1172,3.6,489,1330,227,60,Jammu & Kashmir
prod_816,fruits,1186,4.0,190,4583,366,143,Chhattisgarh
prod_817,vegetables,123,4.7,191,5759,440,147,Karnataka
prod_818,vegetables,651,3.9,252,566,327,375,Delhi
prod_819,vegetables,451,3.7,194,5181,430,118,Kerala
prod_820,vegetables,371,4.9,468,2348,234,372,Daman & Diu
prod_821,vegetables,433,4.8,351,5511,437,333,Karnataka
prod_822,vegetables,1470,3.8,188,6029,353,104,Himachal Pradesh
prod_823,vegetables,225,4.6,183,2246,154,143,Goa
prod_824,vegetables,1330,3.8,146,2698,135,105,Dadra & Nagar Haveli
prod_825,grains,1559,4.0,326,1894,477,224,Andhra Pradesh
prod_826,grains,1309,3.6,363,6453,358,173,Himachal Pradesh
prod_827,grains,1304,5.0,141,533,460,296,Himachal Pradesh
prod_828,dairy,1226,3.5,218,1166,180,319,Chhattisgarh
prod_829,dairy,1175,4.7,207,5727,285,334,Jammu & Kashmir
prod_830,dairy,301,3.8,260,3623,136,127,Arunachal Pradesh
prod_831,meat,914,4.7,164,6223,119,101,Goa
prod_832,meat,755,4.6,353,7463,301,351,Haryana
prod_833,beverages,436,3.8,329,4863,198,189,Madhya Pradesh
prod_834,beverages,237,4.7,420,7219,357,328,Dadra & Nagar Haveli
prod_835,snacks,617,4.6,494,746,446,92,Dadra & Nagar Haveli
prod_836,snacks,1159,3.6,58,3793,401,342,Jammu & Kashmir
prod_837,fruits,111,3.5,160,7357,106,238,Assam
prod_838,fruits,604,4.4,462,5996,491,320,Bihar
prod_839,fruits,729,3.8,140,7999,332,354,Chhattisgarh
prod_840,fruits,496,4.3,254,5221,199,93,Himachal Pradesh
prod_841,fruits,971,4.1,363,1249,388,378,Himachal Pradesh
prod_842,fruits,753,4.4,490,2833,108,117,Delhi
prod_843,fruits,959,4.2,163,5537,263,145,Andhra Pradesh
prod_844,fruits,610,3.6,299,4965,149,57,Jammu & Kashmir
prod_845,fruits,1322,3.9,333,4017,454,161,Chandigarh
